Wikipedia movie ID,Freebase movie ID,Movie name,Movie release date,Movie runtime,Movie languages (Freebase ID:name tuples),Movie countries (Freebase ID:name tuples),Movie genres (Freebase ID:name tuples),tmdb_id,collection_name,collection_id,vote_count,vote_average,genres,budget,run_time,tmdb_origin_country,tmdb_original_language,Movie release date corrected,release_year,movie_order,box_office,profit,years_diff_bt_pre_movies,CPI,real_revenue,real_budget,real_profit,ratio_revenue_budget,num_genres,collection_size
930379,/m/03r0g9,Casino Royale,2006-11-14,145.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0160w"": ""Bahamas"", ""/m/01mjq"": ""Czech Republic"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02r5rng"": ""Parkour in popular culture"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/023pxm"": ""Reboot"", ""/m/02kdv5l"": ""Action""}",36557.0,James Bond Collection,645.0,10623.0,7.558,"['Adventure', 'Action', 'Thriller']",150000000.0,144.0,['GB'],en,2006-11-14,2006,22.0,596400000.0,446400000.0,4.0,605.8,1336348968.4609911,336103865.30709034,1000245103.1539009,3.976,3,23
931949,/m/03r58n,Cocoon,1985-06-21,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",10328.0,Cocoon Collection,86307.0,1262.0,6.6,"['Drama', 'Comedy', 'Science Fiction']",17500000.0,117.0,['US'],en,1985-06-21,1985,1.0,85313124.0,67813124.0,,323.2,191160471.5854873,39212117.61916054,151948353.96632677,4.875035657142857,3,2
931950,/m/03r591,Cocoon: The Return,1988-11-23,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/06n90"": ""Science Fiction"", ""/m/01t_vv"": ""Comedy-drama""}",11285.0,Cocoon Collection,86307.0,979.0,6.5,"['Comedy', 'Science Fiction']",17500000.0,116.0,['US'],en,1988-11-23,1988,2.0,18924919.0,1424919.0,3.0,355.4,42404922.84349063,39212117.61916054,3192805.22433009,1.0814239428571428,2,2
932424,/m/03r6_w,A Christmas Story,1983-11-18,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0bwgnb"": ""Christmas movie"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",850.0,A Christmas Story Collection,201873.0,1226.0,7.257,"['Comedy', 'Family']",3300000.0,93.0,['US'],en,1983-11-18,1983,1.0,19294144.0,15994144.0,,299.3,43232242.50794403,7394285.036755987,35837957.471188046,5.846710303030303,2,2
935425,/m/03rgp1,Manderlay,2005-05-16,139.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain"", ""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden"", ""/m/06mzp"": ""Switzerland"", ""/m/03spz"": ""Israel"", ""/m/0f8l9c"": ""France"", ""/m/0jgd"": ""Argentina"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany"", ""/m/059j2"": ""Netherlands""}","{""/m/01lrrt"": ""Melodrama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0424mc"": ""Experimental film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0k345"": ""Avant-garde""}",1951.0,USA: Land of Opportunities Collection,1952.0,337.0,6.868,['Drama'],14200000.0,139.0,"['DK', 'GB']",da,2005-05-16,2005,2.0,674918.0,-13525082.0,2.0,586.9,1512283.6571022053,31817832.582404554,-30305548.92530235,0.047529436619718306,1,2
935847,/m/03rhhk,Urban Legend,1998-09-25,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",9877.0,Urban Legend Collection,52760.0,1276.0,5.708,"['Horror', 'Mystery']",14000000.0,100.0,['US'],en,1998-09-25,1998,1.0,72527595.0,58527595.0,,489.8,162512033.472848,31369694.09532843,131142339.37751956,5.1805425000000005,2,3
937658,/m/03rpcm,Revenge of the Nerds II: Nerds in Paradise,1987-07-10,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gsy3b"": ""Sex comedy"", ""/m/01z4y"": ""Comedy""}",16889.0,Revenge of the Nerds Collection,48190.0,266.0,5.57,['Comedy'],,98.0,['US'],en,1987-07-10,1987,2.0,30063289.0,30063289.0,3.0,341.4,67362584.24496087,,,,1,4
947419,/m/03sdxk,Funny Lady,1975,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/02l7c8"": ""Romance Film"", ""/m/03bxz7"": ""Biographical film""}",39282.0,Fanny Brice Collection,449750.0,62.0,5.2,"['Comedy', 'Drama', 'Romance']",,136.0,['US'],en,1975-01-01,1975,2.0,40055897.0,40055897.0,7.0,161.7,89752945.40028456,,,,3,2
947616,/m/03sfjd,House on Haunted Hill,1999-10-27,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",11377.0,House on Haunted Hill Collection,248339.0,861.0,5.6,['Horror'],37000000.0,93.0,['US'],en,1999-10-27,1999,1.0,40846082.0,3846082.0,,500.6,91523506.95233577,82905620.10908228,8617886.843253493,1.103948162162162,1,2
949131,/m/03sl8j,Sister Act 2: Back in the Habit,1993-12-10,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy""}",6279.0,Sister Act Collection,103573.0,1784.0,6.372,"['Music', 'Comedy']",38000000.0,107.0,['US'],en,1993-12-10,1993,2.0,57319029.0,19319029.0,1.0,434.1,128434314.68366137,85146312.54446289,43288002.13919848,1.5083955,2,2
957331,/m/028cg00,The Mummy - Tomb of the Dragon Emperor,2008-07-24,112.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/06x06"": ""Sanskrit Language"", ""/m/03115z"": ""Mandarin Chinese""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d05w3"": ""China"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03jp5h0"": ""Archaeology"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",1735.0,The Mummy Collection,1733.0,4403.0,5.5,"['Adventure', 'Action', 'Fantasy']",145000000.0,112.0,['US'],en,2008-07-24,2008,3.0,401128639.0,256128639.0,7.0,647.0,898805907.0218164,324900403.13018733,573905503.891629,2.7664044068965516,3,3
957359,/m/03t97y,The Mummy Returns,2001-04-29,125.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0g092b"": ""Monster movie"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0fdjb"": ""Supernatural"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/02kdv5l"": ""Action""}",1734.0,The Mummy Collection,1733.0,6983.0,6.374,"['Adventure', 'Action', 'Fantasy']",98000000.0,130.0,['US'],en,2001-04-29,2001,2.0,433013274.0,335013274.0,2.0,532.1,970249567.4711881,219587858.66729903,750661708.803889,4.418502795918367,3,3
957792,/m/03tbg6,Cats & Dogs,2001-07-04,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",10992.0,Cats & Dogs Collection,87014.0,1606.0,5.4,"['Family', 'Comedy']",60000000.0,87.0,['US'],en,2001-07-04,2001,1.0,200687492.0,140687492.0,,532.1,449678945.19990516,134441546.12283614,315237399.07706904,3.3447915333333333,2,2
957928,/m/03tb_8,Halloween H20: 20 Years Later,1998-08-05,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",11675.0,Halloween Collection,91361.0,1619.0,6.0,"['Horror', 'Thriller']",17000000.0,86.0,['US'],en,1998-08-05,1998,7.0,55041738.0,38041738.0,3.0,489.8,123331605.96680103,38091771.401470244,85239834.56533079,3.2377492941176462,2,8
962010,/m/03tps5,Meet the Fockers,2004-12-16,106.0,"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",693.0,Meet the Parents Collection,51509.0,4721.0,6.2,"['Comedy', 'Romance']",80000000.0,115.0,['US'],en,2004-12-16,2004,2.0,516642939.0,436642939.0,4.0,567.6,1157637925.2101018,179255394.83044818,978382530.3796537,6.4580367375,2,3
963986,/m/03twd6,The Bourne Identity,2002-06-06,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/01mjq"": ""Czech Republic"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",2501.0,The Bourne Collection,31562.0,9193.0,7.467,"['Action', 'Drama', 'Mystery', 'Thriller']",60000000.0,119.0,"['US', 'DE', 'CZ']",en,2002-06-06,2002,1.0,214034224.0,154034224.0,,540.5,479584866.6293574,134441546.12283614,345143320.5065212,3.567237066666667,4,4
965992,/m/03v1rz,Big Top Pee-wee,1988-07-22,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/0hqxf"": ""Family Film"", ""/m/09q17"": ""Slapstick"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}",30502.0,Pee-wee's Collection,179244.0,129.0,4.9,"['Comedy', 'Family']",,86.0,['US'],en,1988-07-22,1988,2.0,15122000.0,15122000.0,3.0,355.4,33883751.00782547,,,,2,2
966552,/m/03v3f3,Billy Jack,1971-05-01,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",21142.0,Billy Jack Collection,240690.0,66.0,5.9,['Action'],800000.0,114.0,['US'],en,1971-05-01,1971,2.0,32500000.0,31700000.0,4.0,121.7,72822504.14986958,1792553.9483044818,71029950.20156509,40.625,1,4
972958,/m/03vnxd,The Transporter,2002-10-02,94.0,"{""/m/064_8sq"": ""French Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",4108.0,The Transporter Collection,9518.0,5276.0,6.711,"['Action', 'Crime', 'Thriller']",21000000.0,92.0,['US'],en,2002-10-02,2002,1.0,43928932.0,22928932.0,,540.5,98431225.62674886,47054541.14299265,51376684.48375621,2.0918539047619045,3,3
973077,/m/03vp54,An American Tail,1986-11-21,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hj3myc"": ""Children's Fantasy""}",4978.0,An American Tail Collection,8783.0,1317.0,6.7,"['Animation', 'Comedy', 'Adventure', 'Drama', 'Family']",9000000.0,80.0,['US'],en,1986-11-21,1986,1.0,84542002.0,75542002.0,,329.4,189432624.35333177,20166231.918425422,169266392.43490636,9.39355577777778,5,4
975913,/m/03vyjr,Vampires,1998-04-15,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/03npn"": ""Horror"", ""/m/01q03"": ""Cult"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",9945.0,Vampires Collection,348843.0,1228.0,6.3,"['Action', 'Fantasy', 'Horror']",20000000.0,108.0,['US'],en,1998-04-15,1998,1.0,20308772.0,308772.0,,489.8,45505711.79226939,44813848.707612045,691863.0846573412,1.0154386,3,3
982199,/m/03wh35,Peter Pan,1953-02-05,77.0,"{""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}",10693.0,Peter Pan Collection,55422.0,5335.0,7.215,"['Animation', 'Family', 'Adventure', 'Fantasy']",4000000.0,77.0,['US'],en,1953-02-05,1953,1.0,87404651.0,83404651.0,,80.4,195846940.3127816,8962769.741522409,186884170.5712592,21.85116275,4,2
983044,/m/03wj_q,Mortal Kombat,1995-08-18,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",9312.0,Mortal Kombat Collection,9818.0,2249.0,5.849,"['Action', 'Fantasy']",18000000.0,101.0,['US'],en,1995-08-18,1995,1.0,122195920.0,104195920.0,,457.9,273803473.57837325,40332463.836850844,233471009.7415224,6.7886622222222215,2,2
985537,/m/03ws3t,Allan Quatermain and the Lost City of Gold,1987-05-16,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/088q4"": ""Zimbabwe""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n96"": ""Jungle Film"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}",9710.0,Allan Quatermain Collection,135502.0,264.0,4.75,"['Adventure', 'Action', 'Comedy', 'Mystery']",,99.0,['US'],en,1987-05-16,1987,2.0,3751699.0,3751699.0,2.0,341.4,8406403.56912497,,,,4,2
993532,/m/03xh2h,Broken Arrow,1950-07-21,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}",37292.0,Cochise Collection,495027.0,193.0,6.653,"['Western', 'Romance']",,93.0,['US'],en,1950-07-21,1950,1.0,3550000.0,3550000.0,,72.3,7954458.1456011385,,,,2,3
997955,/m/03xx40,Look Who's Talking Too,1990-12-14,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy""}",9356.0,Look Who's Talking Collection,9521.0,1364.0,5.5,"['Romance', 'Comedy']",12000000.0,81.0,['US'],en,1990-12-14,1990,2.0,47789074.0,35789074.0,1.0,392.6,107080616.60564382,26888309.224567227,80192307.3810766,3.9824228333333336,2,3
1010796,/m/03yztj,The Gate,1987,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/06qln"": ""Stop motion"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie""}",6917.0,The Gate Collection,340623.0,370.0,6.0,"['Horror', 'Fantasy']",2500000.0,86.0,"['CA', 'US']",en,1987-01-01,1987,1.0,13539458.0,11039458.0,,341.4,30337761.119753376,5601731.088451506,24736030.03130187,5.4157832,2,2
1011167,/m/03y_zj,Dragonheart,1996-05-31,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06npd"": ""Slovakia"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/0520_cy"": ""Sword and sorcery films""}",8840.0,DragonHeart Collection,169452.0,1956.0,6.5,"['Fantasy', 'Action', 'Adventure', 'Drama']",57000000.0,103.0,['US'],en,1996-05-31,1996,1.0,115267375.0,58267375.0,,471.3,258278735.20867917,127719468.81669433,130559266.39198484,2.022234649122807,4,2
1018216,/m/03zq94,White Fang,1991-01-18,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/060__y"": ""Film adaptation""}",12227.0,White Fang Collection,178654.0,585.0,6.7,"['Action', 'Adventure', 'Drama', 'Family']",14000000.0,107.0,['US'],en,1991-01-18,1991,1.0,34793160.0,20793160.0,,409.3,77960770.41498695,31369694.09532843,46591076.31965852,2.4852257142857144,4,2
1024501,/m/03_8cd,Conan the Destroyer,1984-06-29,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0dz8b"": ""Sword and sorcery"", ""/m/02kdv5l"": ""Action"", ""/m/0520_cy"": ""Sword and sorcery films""}",9610.0,Conan the Barbarian Collection,43055.0,1462.0,6.1,"['Adventure', 'Fantasy', 'Action']",18000000.0,103.0,['US'],en,1984-06-29,1984,2.0,31042035.0,13042035.0,2.0,312.2,69555653.0033199,40332463.836850844,29223189.16646906,1.7245575000000002,3,2
1025150,/m/0fq7dv_,Saw,2004-01-19,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/01585b"": ""Slasher""}",176.0,Saw Collection,656.0,9164.0,7.422,"['Horror', 'Mystery', 'Crime']",1200000.0,103.0,['US'],en,2004-01-19,2004,1.0,103000000.0,101800000.0,,567.6,230791320.84420204,2688830.9224567227,228102489.92174533,85.83333333333334,3,7
1026994,/m/03_gr5,The Whole Ten Yards,2004-04-09,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",2122.0,The Whole Nine/Ten Yards Collection,103577.0,937.0,5.737,"['Comedy', 'Thriller', 'Crime']",40000000.0,98.0,['US'],en,2004-04-09,2004,2.0,26155781.0,-13844219.0,4.0,567.6,58607060.62817168,89627697.41522409,-31020636.787052408,0.653894525,3,2
1027060,/m/03_gz8,Elizabeth: The Golden Age,2007-10-12,115.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/03bxz7"": ""Biographical film"", ""/m/017fp"": ""Biography"", ""/m/03g3w"": ""History"", ""/m/02p0szs"": ""Historical fiction"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/068d7h"": ""Romantic drama"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/02l7c8"": ""Romance Film""}",4517.0,Elizabeth Collection,100286.0,1203.0,6.722,"['Drama', 'History', 'Romance']",55000000.0,114.0,"['DE', 'US', 'FR', 'GB']",en,2007-10-12,2007,2.0,74237563.0,19237563.0,9.0,623.1,166343545.8351909,123238083.94593313,43105461.88925776,1.3497738727272726,3,2
1032620,/m/04000h,"Honey, I Shrunk the Kids",1989-06-23,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06qln"": ""Stop motion"", ""/m/06n90"": ""Science Fiction"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",9354.0,"Honey, I Shrunk the Kids Collection",72119.0,3007.0,6.3,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",18000000.0,93.0,['US'],en,1989-06-23,1989,1.0,222724172.0,204724172.0,,372.5,499056367.37680817,40332463.836850844,458723903.53995734,12.37356511111111,4,3
1033297,/m/0401sg,Resident Evil,2002-03-12,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03p15s3"": ""Plague"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/02kdv5l"": ""Action""}",1576.0,Resident Evil Collection,17255.0,6297.0,6.635,"['Horror', 'Action', 'Science Fiction']",33000000.0,100.0,['US'],en,2002-03-12,2002,1.0,102441078.0,69441078.0,,540.5,229538948.54683423,73942850.36755988,155596098.17927435,3.104275090909091,3,5
1035959,/m/0409zp,Without A Paddle,2004-08-20,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02n4kr"": ""Mystery"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",10762.0,Without a Paddle Collection,146534.0,633.0,5.6,"['Comedy', 'Action', 'Adventure', 'Thriller']",19000000.0,95.0,['US'],en,2004-08-20,2004,1.0,69631118.0,50631118.0,,567.6,156021919.36969408,42573156.272231445,113448763.09746264,3.664795684210526,4,2
1037237,/m/040fg_,Bad Boys II,2003-07-09,148.0,"{""/m/02h40lc"": ""English Language"", ""/m/05zjd"": ""Portuguese Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/0399b7"": ""Buddy cop"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",8961.0,Bad Boys Collection,14890.0,5412.0,6.6,"['Action', 'Crime', 'Comedy']",130000000.0,146.0,['US'],en,2003-07-09,2003,2.0,273339556.0,143339556.0,8.0,552.8,612469875.4194925,291290016.5994783,321179858.8200142,2.102611969230769,3,2
